eventId,n_circulars,union_size,mean_coverage,median_coverage,min_coverage,max_coverage,frac_full,frac_zero
IceCube-201221A,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 001212,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
HAWC-190916A,7,3,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 140614A,7,5,0.37142857142857144,0.4,0.2,0.4,0.0,0.0
GRB 180409A,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 060114,7,4,0.42857142857142855,0.5,0.25,0.75,0.0,0.0
EP240908a,7,3,0.5714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.0
GRB 160221A,7,5,0.39999999999999997,0.4,0.2,0.6,0.0,0.0
GRB 200125B,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 160223A,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
GRB 060204A,7,6,0.4523809523809524,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0,0.0
GRB 221209A,7,2,0.8571428571428571,1.0,0.5,1.0,0.7142857142857143,0.0
IceCube-210510A,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 090418B,7,3,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-211208A,7,3,0.5238095238095238,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 090912,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 200101A,7,2,0.8571428571428571,1.0,0.5,1.0,0.7142857142857143,0.0
GRB 990316,7,2,0.9285714285714286,1.0,0.5,1.0,0.8571428571428571,0.0
GRB 180703B,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 180809A,7,5,0.37142857142857144,0.4,0.2,0.6,0.0,0.0
GRB 161113A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 070126,7,5,0.39999999999999997,0.4,0.2,0.6,0.0,0.0
GRB 161109A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 250306A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 191123A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
IceCube-230707A,7,3,0.5238095238095238,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 130806A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 161105A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
EP241201a,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 030725,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 210305A,7,4,0.5357142857142857,0.5,0.5,0.75,0.0,0.0
GRB 070509,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 130627B,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
GRB 130625A,7,5,0.4,0.4,0.2,0.6,0.0,0.0
GRB 000115,7,2,0.6428571428571429,0.5,0.5,1.0,0.2857142857142857,0.0
GRB 181022A,7,4,0.39285714285714285,0.5,0.25,0.5,0.0,0.0
GRB 260705A,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 070520B,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 240101C,7,2,0.8571428571428571,1.0,0.5,1.0,0.7142857142857143,0.0
GRB 070531,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 070107,7,5,0.4,0.4,0.2,0.6,0.0,0.0
GRB 131024A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 031026,7,3,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 060923,7,4,0.39285714285714285,0.5,0.25,0.5,0.0,0.0
GRB 010213,7,3,0.5238095238095238,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 160424A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 251024A,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
GRB 060712,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 000529,7,4,0.39285714285714285,0.25,0.25,0.75,0.0,0.0
IceCube-211216A,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 250612C,7,2,0.8571428571428571,1.0,0.5,1.0,0.7142857142857143,0.0
GRB 100727A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 251025C,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 060923A,7,4,0.35714285714285715,0.25,0.25,0.75,0.0,0.0
GRB 131103A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 210102B,7,5,0.4,0.4,0.2,0.6,0.0,0.0
GRB 060930,7,6,0.35714285714285715,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0
GRB 131209A,7,3,0.7142857142857143,0.6666666666666666,0.3333333333333333,1.0,0.2857142857142857,0.0
GRB 231024A,7,4,0.5357142857142857,0.5,0.5,0.75,0.0,0.0
GRB 061002,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 061021,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
IceCube-231004A,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 061122,7,5,0.4571428571428572,0.4,0.2,0.8,0.0,0.0
GRB 160611A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 060109,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 170209A,7,5,0.4,0.4,0.2,0.6,0.0,0.0
GRB 201214B,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 171004A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 230430A,7,2,0.8571428571428571,1.0,0.5,1.0,0.7142857142857143,0.0
IceCube-191122A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
XRF 040912,7,5,0.34285714285714286,0.2,0.2,0.8,0.0,0.0
IceCube-191119A,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
IceCube-260315A,7,4,0.42857142857142855,0.5,0.25,0.75,0.0,0.0
GRB 090625B,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 050701,7,5,0.42857142857142855,0.4,0.2,0.8,0.0,0.0
GRB 050713,7,4,0.39285714285714285,0.5,0.25,0.5,0.0,0.0
GRB 150318A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
IceCube-191001A,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
IceCube-250309A,7,3,0.5238095238095238,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 171007A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 150301C,7,4,0.5357142857142857,0.5,0.25,0.75,0.0,0.0
IceCube-190922B,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 240502A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 200306A,7,5,0.42857142857142855,0.4,0.4,0.6,0.0,0.0
GRB 230402A,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 151205B,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
IceCube-190819A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 150210A,7,5,0.4,0.4,0.2,0.6,0.0,0.0
GRB 150428B,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 151114A,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
GRB 140706A,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
GRB 250808A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 151001B,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 200405B,7,3,0.5238095238095238,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 200409A,7,4,0.5357142857142857,0.5,0.25,0.75,0.0,0.0
GRB 250521D,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 150907B,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 230723A,7,3,0.5238095238095238,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 250521C,7,4,0.5714285714285714,0.5,0.5,0.75,0.0,0.0
GRB 150831B,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 230707A,7,4,0.5357142857142857,0.5,0.5,0.75,0.0,0.0
IceCube-200421A,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
IceCube-191231A,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 170728A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
IceCube-200410A,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 170803A,7,4,0.5357142857142857,0.5,0.5,0.75,0.0,0.0
GRB 150722A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 250809A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 150702A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 091130B,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 170813A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 091208A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 240504A,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
LIGO/Virgo/KAGRA S250725j,7,2,0.6428571428571429,0.5,0.5,1.0,0.2857142857142857,0.0
IceCube-190712A,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 051111A,7,3,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
LIGO/Virgo S190808ae,7,5,0.31428571428571433,0.4,0.2,0.4,0.0,0.0
GRB 041016,7,2,0.9285714285714286,1.0,0.5,1.0,0.8571428571428571,0.0
GRB 230123A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 230827B,7,4,0.39285714285714285,0.25,0.25,0.75,0.0,0.0
IceCube-201014A,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 020317,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 180210A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 051109,7,3,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 140818A,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 250717B,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 150202B,7,4,0.5357142857142857,0.5,0.25,0.75,0.0,0.0
GRB 170222A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 200424A,7,5,0.4,0.4,0.2,0.6,0.0,0.0
GRB 200425A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 140729A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 010412,7,2,0.6428571428571429,0.5,0.5,1.0,0.2857142857142857,0.0
GRB 140719A,7,5,0.37142857142857144,0.4,0.2,0.4,0.0,0.0
GRB 201214A,7,5,0.37142857142857144,0.4,0.2,0.6,0.0,0.0
GRB 090429A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 050128,7,5,0.37142857142857144,0.4,0.2,0.8,0.0,0.0
GRB 051103,7,3,0.5238095238095238,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
EP240806a,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
IceCube-180908A,7,3,0.5238095238095238,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
EP240804a,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
IceCube-190704A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 171030A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 151210A,7,5,0.42857142857142855,0.4,0.4,0.6,0.0,0.0
GRB 230325A,7,5,0.42857142857142855,0.4,0.4,0.6,0.0,0.0
EP240420a,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 170419A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
IceCube-200926B,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 240303B,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
EP240506a,7,1,1.0,1.0,1.0,1.0,1.0,0.0
GRB 170331A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 171115A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 250831A,7,4,0.5357142857142857,0.5,0.5,0.75,0.0,0.0
GRB 151228A,7,3,0.5238095238095238,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 250902A,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 101117B,7,5,0.42857142857142855,0.4,0.2,0.6,0.0,0.0
IceCube-190221A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 050915B,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
GRB 240606B,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 100316C,7,5,0.4,0.4,0.2,0.6,0.0,0.0
GRB 201027A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 110818A,7,5,0.42857142857142855,0.4,0.4,0.6,0.0,0.0
GRB 210419A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 110207A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 250202B,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 211025A,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
GRB 220525A,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 080130,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 080123,7,5,0.37142857142857144,0.4,0.2,0.4,0.0,0.0
EP250908c,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 120213A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 210520A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 210930A,7,4,0.5357142857142857,0.5,0.5,0.75,0.0,0.0
GRB 110120A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 241107A,7,2,0.8571428571428571,1.0,0.5,1.0,0.7142857142857143,0.0
GRB 250106A,7,5,0.42857142857142855,0.4,0.4,0.6,0.0,0.0
GRB 120121A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 210413B,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 071118,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 090117,7,5,0.37142857142857144,0.4,0.2,0.6,0.0,0.0
EP250111a,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 130216B,7,4,0.35714285714285715,0.25,0.25,0.5,0.0,0.0
EP250905a,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 081215A,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 220708A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 081211B,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 260303A,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 081001,7,4,0.39285714285714285,0.5,0.25,0.5,0.0,0.0
GRB 260228A,7,5,0.39999999999999997,0.4,0.2,0.6,0.0,0.0
GRB 111212A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 081011,7,5,0.42857142857142855,0.4,0.2,0.6,0.0,0.0
EP260618a,7,2,0.8571428571428571,1.0,0.5,1.0,0.7142857142857143,0.0
GRB 130327B,7,5,0.4,0.4,0.2,0.8,0.0,0.0
EP260409a,7,2,0.6428571428571429,0.5,0.5,1.0,0.2857142857142857,0.0
GRB 220506A,7,4,0.42857142857142855,0.5,0.25,0.75,0.0,0.0
GRB 081016B,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 260510B,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 220302A,7,5,0.42857142857142855,0.4,0.2,0.6,0.0,0.0
GRB 080703,7,5,0.4,0.4,0.2,0.8,0.0,0.0
GRB 220222A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 260428A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 080625,7,4,0.42857142857142855,0.25,0.25,0.75,0.0,0.0
GRB 251209A,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 080714,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
GRB 120612A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 120803A,7,4,0.42857142857142855,0.5,0.25,0.75,0.0,0.0
GRB 120803B,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
EP260105a,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 250210A,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 211229A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 210506A,7,4,0.42857142857142855,0.5,0.25,0.75,0.0,0.0
EP260306a,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 110315A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 241130A,7,2,0.7857142857142857,1.0,0.5,1.0,0.5714285714285714,0.0
GRB 081226,7,5,0.3428571428571429,0.4,0.2,0.4,0.0,0.0
GRB 110420A,7,5,0.4571428571428572,0.4,0.4,0.6,0.0,0.0
EP260324a,7,2,0.9285714285714286,1.0,0.5,1.0,0.8571428571428571,0.0
GRB 220408B,7,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 190928A,7,3,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 110428A,7,4,0.4642857142857143,0.5,0.25,0.75,0.0,0.0
GRB 211204C,7,3,0.619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 260321A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 120927A,7,4,0.42857142857142855,0.5,0.25,0.5,0.0,0.0
GRB 121001A,7,5,0.4,0.4,0.4,0.4,0.0,0.0
GRB 241117A,7,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
EP251102a,7,2,0.7142857142857143,0.5,0.5,1.0,0.42857142857142855,0.0
GRB 250108A,7,5,0.42857142857142855,0.4,0.2,0.6,0.0,0.0
GRB 080702A,7,4,0.39285714285714285,0.5,0.25,0.5,0.0,0.0
GRB 130504C,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 210725B,7,4,0.5357142857142857,0.5,0.5,0.75,0.0,0.0
GRB 070911,7,5,0.39999999999999997,0.4,0.2,0.6,0.0,0.0
FRB 20250316A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
EP250612a,7,4,0.5,0.5,0.25,1.0,0.14285714285714285,0.0
GRB 181222B,7,3,0.7619047619047619,0.6666666666666666,0.3333333333333333,1.0,0.42857142857142855,0.0
GRB 070913,7,5,0.4,0.4,0.2,0.6,0.0,0.0
GRB 181203A,7,5,0.4,0.4,0.4,0.4,0.0,0.0
EP250711a,7,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 260617A,7,3,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.14285714285714285,0.0
GRB 110915B,7,4,0.5357142857142857,0.5,0.25,0.75,0.0,0.0
GRB 220813A,7,4,0.5714285714285714,0.5,0.5,0.75,0.0,0.0
GRB 190727B,7,2,1.0,1.0,1.0,1.0,1.0,0.0
GRB 130529A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 181202A,7,4,0.5357142857142857,0.5,0.5,0.75,0.0,0.0
GRB 210712A,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 070810,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 130504A,7,5,0.37142857142857144,0.4,0.2,0.6,0.0,0.0
GRB 110808A,7,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 190824A,7,4,0.5,0.5,0.5,0.5,0.0,0.0
EP250416a,7,3,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 130514B,7,4,0.4642857142857143,0.5,0.25,0.5,0.0,0.0
GRB 070805,7,6,0.4047619047619047,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0
GRB 090831C,6,4,0.4583333333333333,0.5,0.25,0.75,0.0,0.0
GRB 170912B,6,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 161117B,6,4,0.5,0.5,0.5,0.5,0.0,0.0
EP250512a,6,3,0.7222222222222222,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0
GRB 150418A,6,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 161214A,6,4,0.5416666666666666,0.5,0.5,0.75,0.0,0.0
EP251212a,6,4,0.375,0.25,0.25,0.75,0.0,0.0
GRB 230418A,6,2,0.8333333333333334,1.0,0.5,1.0,0.6666666666666666,0.0
GRB 170912A,6,4,0.5,0.5,0.5,0.5,0.0,0.0
EP250227a,6,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 081204,6,5,0.46666666666666673,0.4,0.2,0.8,0.0,0.0
GRB 170906B,6,4,0.5,0.5,0.5,0.5,0.0,0.0
IceCube-191204A,6,2,0.8333333333333334,1.0,0.5,1.0,0.6666666666666666,0.0
GRB 160530A,6,4,0.5,0.5,0.25,1.0,0.16666666666666666,0.0
GRB 150710A,6,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 161218A,6,3,0.5555555555555555,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 240411A,6,2,0.5833333333333334,0.5,0.5,1.0,0.16666666666666666,0.0
GRB 260320A,6,3,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-220303A,6,4,0.4166666666666667,0.5,0.25,0.5,0.0,0.0
GRB 150626A,6,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 150616A,6,4,0.4583333333333333,0.5,0.25,0.5,0.0,0.0
GRB 150608A,6,4,0.4583333333333333,0.5,0.25,0.75,0.0,0.0
GRB 050406,6,4,0.5416666666666666,0.5,0.25,0.75,0.0,0.0
GRB 250516B,6,3,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 090823,6,4,0.5833333333333334,0.5,0.25,1.0,0.3333333333333333,0.0
GRB 160612A,6,3,0.5555555555555555,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 200325A,6,2,0.8333333333333334,1.0,0.5,1.0,0.6666666666666666,0.0
GRB 230510B,6,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 211130A,6,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 080825B,6,4,0.4166666666666667,0.5,0.25,0.5,0.0,0.0
GRB 150513A,6,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
GRB 120328B,6,3,0.5555555555555555,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 120401A,6,5,0.43333333333333335,0.4,0.4,0.6,0.0,0.0
GRB 110905A,6,4,0.5833333333333334,0.625,0.25,0.75,0.0,0.0
GRB 260407A,6,2,0.5833333333333334,0.5,0.5,1.0,0.16666666666666666,0.0
GRB 211219A,6,3,0.611111111111111,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.0
EP251214a,6,3,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
LIGO/Virgo/KAGRA S250704ab,6,2,0.5833333333333334,0.5,0.5,1.0,0.16666666666666666,0.0
IceCube-221223A,6,3,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 160802A,6,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 200530A,6,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.0
GRB 260424B,6,2,0.75,0.75,0.5,1.0,0.5,0.0
GRB 240527B,6,5,0.4666666666666666,0.4,0.4,0.6,0.0,0.0
GRB 171103A,6,2,0.9166666666666666,1.0,0.5,1.0,0.8333333333333334,0.0
GRB 150101A,6,4,0.5,0.5,0.5,0.5,0.0,0.0
GRB 101114A,6,5,0.43333333333333335,0.4,0.2,0.6,0.0,0.0
GRB 141222A,6,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 190422A,6,4,0.5,0.5,0.5,0.5,0.0,0.0
IceCube-220907A,6,4,0.4166666666666667,0.375,0.25,0.75,0.0,0.0
GRB 141215A,6,4,0.5,0.5,0.25,0.75,0.0,0.0
GRB 080702B,6,5,0.4666666666666666,0.4,0.2,0.8,0.0,0.0
sb26021801,6,3,0.38888888888888884,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 090607,6,4,0.4583333333333333,0.5,0.25,0.5,0.0,0.0
GRB 141205A,6,4,0.4166666666666667,0.5,0.25,0.5,0.0,0.0
GRB 250427A,6,5,0.5333333333333333,0.5,0.4,0.8,0.0,0.0
GRB 150123A,6,4,0.4583333333333333,0.5,0.25,0.5,0.0,0.0
GRB 050805B,6,4,0.5416666666666666,0.5,0.5,0.75,0.0,0.0
GRB 211216A,6,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.0
EP240408a,6,2,0.5833333333333334,0.5,0.5,1.0,0.16666666666666666,0.0
GRB 110903A,6,4,0.4583333333333333,0.5,0.25,0.5,0.0,0.0
GRB 201008A,6,4,0.5416666666666666,0.5,0.5,0.75,0.0,0.0
IceCube-251018A,6,4,0.375,0.375,0.25,0.5,0.0,0.0
GRB 150301A,6,5,0.39999999999999997,0.4,0.2,0.6,0.0,0.0
GRB 231205A,6,3,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
IceCube-190922A,6,2,0.8333333333333334,1.0,0.5,1.0,0.6666666666666666,0.0
IceCube-260708A,6,3,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
GRB 080727A,6,4,0.4166666666666667,0.5,0.25,0.5,0.0,0.0
GRB 161010A,6,5,0.39999999999999997,0.4,0.2,0.6,0.0,0.0
